"","iso3","country","hdicode","year","hdi","le","eys","mys","gnipc"
"2521","LUX","Luxembourg","Very High",2002,0.872,78.361,13.43264008,10.99867487,91304.67074
"2522","LUX","Luxembourg","Very High",2003,0.873,77.768,13.41771984,11.26264,84012.16517
"2523","LUX","Luxembourg","Very High",2004,0.881,79.22,13.35352993,11.35346246,99738.93059
"2524","LUX","Luxembourg","Very High",2005,0.882,79.401,13.28934002,11.44428492,101427.5734
"2525","LUX","Luxembourg","Very High",2006,0.882,79.415,13.22515011,11.53510737,91790.12461
"2526","LUX","Luxembourg","Very High",2007,0.885,79.477,13.28186989,11.62592983,109543.0748
"2527","LUX","Luxembourg","Very High",2008,0.898,80.472,13.33858967,12.21762991,103885.7128
"2528","LUX","Luxembourg","Very High",2009,0.908,80.613,13.60389471,12.80932999,74223.99938
"2529","LUX","Luxembourg","Very High",2010,0.912,80.573,13.86919975,12.83508015,78714.40594
"2530","LUX","Luxembourg","Very High",2011,0.913,80.766,13.92474508,12.85511971,79002.47447
"2531","LUX","Luxembourg","Very High",2012,0.917,80.982,13.98029041,13.00098991,86227.9047
"2532","LUX","Luxembourg","Very High",2013,0.922,81.366,14.02516365,13.20458984,81159.9581
"2533","LUX","Luxembourg","Very High",2014,0.927,81.734,14.07003689,13.42529011,81842.65573
"2534","LUX","Luxembourg","Very High",2015,0.914,81.838,14.11491013,12.45672989,72288.53649
"2535","LUX","Luxembourg","Very High",2016,0.922,82.053,14.16722965,12.84430344,77202.31171
"2536","LUX","Luxembourg","Very High",2017,0.918,81.734,14.10188961,12.65323261,82296.95125
"2537","LUX","Luxembourg","Very High",2018,0.921,81.803,14.14490032,12.82510172,81479.2735
"2538","LUX","Luxembourg","Very High",2019,0.925,82.143,14.18776035,13.01519217,77422.85283
"2539","LUX","Luxembourg","Very High",2020,0.921,81.433,14.19941044,12.9600811,76503.96475
"2540","LUX","Luxembourg","Very High",2021,0.927,82.629,14.19705009,12.9600811,78650.58786
"2541","LUX","Luxembourg","Very High",2022,0.927,82.591,14.19705009,12.9600811,78554.2364
"2542","MWI","Malawi","Low",1990,0.299,43.323,5.295790195,2.277381717,915.0086761
"2543","MWI","Malawi","Low",1991,0.303,43.312,5.38188982,2.325717982,965.3507886
"2544","MWI","Malawi","Low",1992,0.31,43.413,6.293459892,2.374054247,869.4606571
"2545","MWI","Malawi","Low",1993,0.316,43.388,6.444399834,2.422390512,940.5414888
"2546","MWI","Malawi","Low",1994,0.317,43.561,6.838300228,2.470726777,854.680072
"2547","MWI","Malawi","Low",1995,0.362,43.641,10.48311996,2.519063042,999.5306665
"2548","MWI","Malawi","Low",1996,0.365,43.441,10.50319004,2.582272004,1052.094036
"2549","MWI","Malawi","Low",1997,0.367,43.131,10.73113664,2.645480966,1070.995723
"2550","MWI","Malawi","Low",1998,0.369,42.848,10.95908324,2.708689928,1089.927698
"2551","MWI","Malawi","Low",1999,0.376,43.568,11.18702984,2.860732864,1098.370963
"2552","MWI","Malawi","Low",2000,0.378,44.518,10.67986965,3.0127758,1090.304104
"2553","MWI","Malawi","Low",2001,0.386,45.895,11.06842041,3.164818736,1011.785708
"2554","MWI","Malawi","Low",2002,0.394,47.221,11.12308025,3.316861672,1004.041368
"2555","MWI","Malawi","Low",2003,0.402,48.79,10.79578495,3.468904607,1034.683819
"2556","MWI","Malawi","Low",2004,0.41,50.453,10.46848965,3.620947543,1062.348894
"2557","MWI","Malawi","Low",2005,0.417,52.044,10.32409,3.772990479,1067.461465
"2558","MWI","Malawi","Low",2006,0.426,53.238,10.40538025,3.925033415,1086.734921
"2559","MWI","Malawi","Low",2007,0.433,53.946,10.2425499,4.077076351,1157.775027
"2560","MWI","Malawi","Low",2008,0.442,54.604,10.40590668,4.229119287,1210.877997
"2561","MWI","Malawi","Low",2009,0.452,55.448,10.56926346,4.381162223,1274.154689
"2562","MWI","Malawi","Low",2010,0.461,56.381,10.73262024,4.533205159,1322.92992
"2563","MWI","Malawi","Low",2011,0.469,57.455,10.78287029,4.685248094,1348.988245
"2564","MWI","Malawi","Low",2012,0.476,58.679,10.86080125,4.83729103,1336.228324
"2565","MWI","Malawi","Low",2013,0.484,59.729,10.93929544,4.989333966,1369.538709
"2566","MWI","Malawi","Low",2014,0.493,60.899,11.01835693,5.141376902,1406.793918
"2567","MWI","Malawi","Low",2015,0.498,61.378,11.09798983,5.293419838,1406.827724
"2568","MWI","Malawi","Low",2016,0.501,62.209,11.17819825,5.283483887,1403.335355
"2569","MWI","Malawi","Low",2017,0.506,62.977,11.25898636,5.273547935,1420.654739
"2570","MWI","Malawi","Low",2018,0.509,63.276,11.34035835,5.263611984,1443.747419
"2571","MWI","Malawi","Low",2019,0.514,64.119,11.42231844,5.253676033,1482.104454
"2572","MWI","Malawi","Low",2020,0.512,63.717,11.50487088,5.243740082,1454.661811
"2573","MWI","Malawi","Low",2021,0.509,62.904,11.50487088,5.243740082,1456.158176
"2574","MWI","Malawi","Low",2022,0.508,62.898,11.50487088,5.243740082,1432.472806
"2575","MYS","Malaysia","Very High",1990,0.649,71.307,10.47682953,6.145886365,10209.35456
"2576","MYS","Malaysia","Very High",1991,0.657,71.442,10.62166023,6.339768845,10766.66043
"2577","MYS","Malaysia","Very High",1992,0.665,71.526,10.79524994,6.533651324,11404.81276
"2578","MYS","Malaysia","Very High",1993,0.671,71.826,10.74794006,6.727533804,12217.88443
"2579","MYS","Malaysia","Very High",1994,0.679,72.163,10.79310036,6.921416283,12995.37815
"2580","MYS","Malaysia","Very High",1995,0.686,72.384,10.84197998,7.115298763,13862.95753
"2581","MYS","Malaysia","Very High",1996,0.696,72.327,11.29596011,7.228240013,14854.03536
"2582","MYS","Malaysia","Very High",1997,0.707,72.284,11.74994024,7.525190115,15397.48971
"2583","MYS","Malaysia","Very High",1998,0.71,72.168,12.20392036,7.822140217,13872.98364
"2584","MYS","Malaysia","Very High",1999,0.715,72.283,12.15513039,8.119090319,14100.85328
"2585","MYS","Malaysia","Very High",2000,0.726,72.775,12.39342976,8.416040421,14747.65195
"2586","MYS","Malaysia","Very High",2001,0.726,73.344,12.32275009,8.251122379,14692.03684
"2587","MYS","Malaysia","Very High",2002,0.725,73.563,12.24785995,8.086204338,15142.33417
"2588","MYS","Malaysia","Very High",2003,0.73,73.796,12.62555027,7.921286297,15838.66638
"2589","MYS","Malaysia","Very High",2004,0.731,73.898,12.70936012,7.756368256,16512.29032
"2590","MYS","Malaysia","Very High",2005,0.728,74.096,12.34197998,7.591450214,17166.00666
"2591","MYS","Malaysia","Very High",2006,0.732,74.164,11.94384003,8.084400058,17986.87031
"2592","MYS","Malaysia","Very High",2007,0.744,74.211,12.17440033,8.577349901,18861.51362
"2593","MYS","Malaysia","Very High",2008,0.754,74.25,12.36715031,9.070299745,19155.9859
"2594","MYS","Malaysia","Very High",2009,0.761,74.227,12.55362034,9.563249588,18734.68225
"2595","MYS","Malaysia","Very High",2010,0.768,74.442,12.78493023,9.6979599,19501.46237
"2596","MYS","Malaysia","Very High",2011,0.771,74.746,12.64017963,9.809384982,20382.69084
"2597","MYS","Malaysia","Very High",2012,0.777,74.944,12.86585999,9.920810064,20862.54955
"2598","MYS","Malaysia","Very High",2013,0.782,75.035,13.00280952,10.03223515,21605.79184
"2599","MYS","Malaysia","Very High",2014,0.787,75.146,13.12631989,10.14366023,22568.72905
"2600","MYS","Malaysia","Very High",2015,0.792,75.094,13.28528023,10.25508531,23494.47158
"2601","MYS","Malaysia","Very High",2016,0.798,75.289,13.46302986,10.36651039,24178.17869
"2602","MYS","Malaysia","Very High",2017,0.8,75.476,13.27797031,10.45936012,25204.5409
"2603","MYS","Malaysia","Very High",2018,0.802,75.644,13.14906979,10.55220985,26002.09116
"2604","MYS","Malaysia","Very High",2019,0.805,75.76,13.0999403,10.64505959,26950.91546
"2605","MYS","Malaysia","Very High",2020,0.802,75.938,12.95814991,10.74828052,25314.33845
"2606","MYS","Malaysia","Very High",2021,0.798,74.884,12.93247032,10.74828052,25619.19829
"2607","MYS","Malaysia","Very High",2022,0.807,76.26,12.93247032,10.74828052,27295.41224
"2608","MLI","Mali","Low",1990,0.236,46.62,1.942090034,0.844106169,1330.966126
"2609","MLI","Mali","Low",1991,0.244,47.216,2.014780045,0.881621999,1465.712189
"2610","MLI","Mali","Low",1992,0.248,47.496,2.152940035,0.919137829,1387.941777
"2611","MLI","Mali","Low",1993,0.255,47.733,2.360039949,0.956653659,1407.147937
"2612","MLI","Mali","Low",1994,0.262,47.742,2.593649983,0.994169488,1413.235637
"2613","MLI","Mali","Low",1995,0.268,47.816,2.827260017,1.031685318,1386.833868
"2614","MLI","Mali","Low",1996,0.275,47.792,3.064179897,1.06216693,1453.054575
"2615","MLI","Mali","Low",1997,0.286,48.531,3.414890051,1.092648542,1486.838605
"2616","MLI","Mali","Low",1998,0.297,49.164,3.705430031,1.123130153,1562.322879
"2617","MLI","Mali","Low",1999,0.308,49.797,4.100180149,1.153611765,1615.144307
"2618","MLI","Mali","Low",2000,0.315,50.539,4.327819824,1.184093377,1572.586564
"2619","MLI","Mali","Low",2001,0.327,51.284,4.64327985,1.219264467,1694.504955
"2620","MLI","Mali","Low",2002,0.336,52.222,4.958739877,1.254435557,1670.312065
"2621","MLI","Mali","Low",2003,0.348,52.893,5.274199903,1.289606648,1815.665222
"2622","MLI","Mali","Low",2004,0.355,53.538,5.589659929,1.324777738,1785.697685
"2623","MLI","Mali","Low",2005,0.364,54.003,5.905119956,1.359948828,1841.853247
"2624","MLI","Mali","Low",2006,0.373,54.615,6.220579982,1.439669967,1854.398432
"2625","MLI","Mali","Low",2007,0.381,54.941,6.536040008,1.55489397,1858.566469
"2626","MLI","Mali","Low",2008,0.39,55.291,6.851500034,1.670117974,1893.502775
"2627","MLI","Mali","Low",2009,0.398,55.874,7.125589848,1.785341978,1888.819716
"2628","MLI","Mali","Low",2010,0.406,56.382,7.305920124,1.900565982,1937.948872
"2629","MLI","Mali","Low",2011,0.411,56.755,7.442359924,2.015789986,1941.54647
"2630","MLI","Mali","Low",2012,0.407,57.079,7.254854918,1.969857484,1865.392513
"2631","MLI","Mali","Low",2013,0.404,57.357,7.067349911,1.923924983,1865.700614
"2632","MLI","Mali","Low",2014,0.41,57.9,7.218820095,1.877992481,1948.201167
"2633","MLI","Mali","Low",2015,0.409,58.363,7.026150227,1.832059979,2013.092995
"2634","MLI","Mali","Low",2016,0.407,58.731,7.073800087,1.528259993,2053.328244
"2635","MLI","Mali","Low",2017,0.413,59.132,7.115580082,1.700025022,2083.633911
"2636","MLI","Mali","Low",2018,0.417,59.393,7.089373522,1.871790051,2122.26722
"2637","MLI","Mali","Low",2019,0.421,59.664,7.063263481,2.041840076,2131.324826
"2638","MLI","Mali","Low",2020,0.407,58.633,7.037249603,1.626710057,2030.440841
"2639","MLI","Mali","Low",2021,0.408,58.941,7.037249603,1.626710057,2020.453152
"2640","MLI","Mali","Low",2022,0.41,59.417,7.037249603,1.626710057,2043.672433
"2641","MLT","Malta","Very High",1990,0.726,75.985,12.54930019,6.4654826,18370.31742
"2642","MLT","Malta","Very High",1991,0.73,75.458,12.75677013,6.574985169,19106.19226
"2643","MLT","Malta","Very High",1992,0.734,75.382,12.94281006,6.684487739,19570.4261
"2644","MLT","Malta","Very High",1993,0.745,76.696,13.15359974,6.793990308,20072.29458
"2645","MLT","Malta","Very High",1994,0.748,76.621,13.23785019,6.903492878,20636.84213
"2646","MLT","Malta","Very High",1995,0.755,77.091,13.34193993,7.012995448,21578.28722
"2647","MLT","Malta","Very High",1996,0.754,76.189,13.35453987,7.104784366,22043.00423
"2648","MLT","Malta","Very High",1997,0.763,77.323,13.46306038,7.196573285,23004.4197
"2649","MLT","Malta","Very High",1998,0.772,77.717,13.84552002,7.288362203,23510.23264
"2650","MLT","Malta","Very High",1999,0.776,77.865,13.76667023,7.380151122,24986.28812
"2651","MLT","Malta","Very High",2000,0.779,77.58,14.05391026,7.471940041,25126.45959
"2652","MLT","Malta","Very High",2001,0.793,79.015,14.05865002,7.934534073,25611.86201
"2653","MLT","Malta","Very High",2002,0.798,78.467,14.01716042,8.397128105,26461.02801
"2654","MLT","Malta","Very High",2003,0.812,78.763,14.37259007,8.859722137,28153.51959
"2655","MLT","Malta","Very High",2004,0.826,79.194,14.93609047,9.32231617,28128.2309
"2656","MLT","Malta","Very High",2005,0.834,79.647,14.93362999,9.784910202,28280.55
"2657","MLT","Malta","Very High",2006,0.832,79.779,14.63082981,9.821985245,28558.29148
"2658","MLT","Malta","Very High",2007,0.84,80.088,14.99221039,9.859060287,29539.64585
"2659","MLT","Malta","Very High",2008,0.844,80.094,14.89570999,10.00864029,31523.89947
"2660","MLT","Malta","Very High",2009,0.849,80.676,15.22702503,10.15822029,29809.06287
"2661","MLT","Malta","Very High",2010,0.862,81.813,15.55834007,10.30780029,31331.38346
"2662","MLT","Malta","Very High",2011,0.857,81.147,15.05198956,10.47278023,32246.45045
"2663","MLT","Malta","Very High",2012,0.865,81.391,15.26603985,10.79741001,32505.88149
"2664","MLT","Malta","Very High",2013,0.874,82.015,15.39560032,11.0275898,33706.94136
"2665","MLT","Malta","Very High",2014,0.881,82.736,15.41493988,11.12584019,35450.20898
"2666","MLT","Malta","Very High",2015,0.887,82.962,15.49055958,11.21442032,37766.59032
"2667","MLT","Malta","Very High",2016,0.887,83.111,15.45613003,11.28810978,36405.49463
"2668","MLT","Malta","Very High",2017,0.896,83.587,15.51881981,11.56434488,39159.53002
"2669","MLT","Malta","Very High",2018,0.903,83.345,15.70633984,11.84057999,41391.92464
"2670","MLT","Malta","Very High",2019,0.905,83.207,15.62699032,12.02542019,42083.71716
"2671","MLT","Malta","Very High",2020,0.901,83.355,15.55049038,12.21026039,37010.11829
"2672","MLT","Malta","Very High",2021,0.912,83.777,15.86133957,12.21026039,42197.34944
"2673","MLT","Malta","Very High",2022,0.915,83.704,15.86133957,12.21026039,44464.03057
"2674","MRT","Mauritania","Low",1990,0.397,59.77,3.684839964,2.267245743,4448.710057
"2675","MRT","Mauritania","Low",1991,0.401,59.936,3.783710003,2.344515105,4442.628326
"2676","MRT","Mauritania","Low",1992,0.41,60.261,4.091469765,2.421784467,4363.648173
"2677","MRT","Mauritania","Low",1993,0.421,60.379,4.563419819,2.499053828,4410.507929
"2678","MRT","Mauritania","Low",1994,0.432,60.336,5.220449924,2.57632319,4123.036439
"2679","MRT","Mauritania","Low",1995,0.438,60.259,5.381599903,2.653592552,4405.201048
"2680","MRT","Mauritania","Low",1996,0.447,60.063,5.645699978,2.726795105,4756.648393
"2681","MRT","Mauritania","Low",1997,0.448,60.452,5.710609913,2.799997658,4451.063771
"2682","MRT","Mauritania","Low",1998,0.456,60.609,6.089719772,2.873200211,4475.891099
"2683","MRT","Mauritania","Low",1999,0.462,60.819,6.27229023,2.946402764,4524.648298
"2684","MRT","Mauritania","Low",2000,0.461,61.028,6.303480148,3.019605317,4200.996191
"2685","MRT","Mauritania","Low",2001,0.462,61.185,6.334670067,3.096874679,3975.02927
"2686","MRT","Mauritania","Low",2002,0.465,61.268,6.359389782,3.174144041,4120.646237
"2687","MRT","Mauritania","Low",2003,0.47,61.347,6.434689999,3.251413402,4304.51714
"2688","MRT","Mauritania","Low",2004,0.48,61.593,6.906650066,3.328682764,4408.611626
"2689","MRT","Mauritania","Low",2005,0.485,61.656,6.956550121,3.405952126,4660.940673
"2690","MRT","Mauritania","Low",2006,0.495,61.891,7.18103981,3.491355104,5182.303963
"2691","MRT","Mauritania","Low",2007,0.495,62.228,7.077354908,3.576758083,4988.408276
"2692","MRT","Mauritania","Low",2008,0.495,62.399,6.973670006,3.662161062,4895.678584
"2693","MRT","Mauritania","Low",2009,0.505,62.8,7.516419888,3.74756404,4841.638357
"2694","MRT","Mauritania","Low",2010,0.508,63.105,7.665470123,3.832967019,4711.317396
"2695","MRT","Mauritania","Low",2011,0.513,63.346,7.815979958,3.959038083,4692.380081
"2696","MRT","Mauritania","Low",2012,0.522,63.578,8.192480087,4.085109146,4725.941909
"2697","MRT","Mauritania","Low",2013,0.53,63.911,8.485039711,4.21118021,4792.800933
"2698","MRT","Mauritania","Low",2014,0.532,64.155,8.559849739,4.213705063,4830.59729
"2699","MRT","Mauritania","Low",2015,0.536,64.485,8.634659767,4.216229916,5010.955073
"2700","MRT","Mauritania","Low",2016,0.532,64.768,8.175000191,4.323796601,4986.597394
"2701","MRT","Mauritania","Low",2017,0.536,65.083,8.076979637,4.431363287,5184.308037
"2702","MRT","Mauritania","Low",2018,0.546,65.31,8.510789871,4.538929973,5338.855639
"2703","MRT","Mauritania","Low",2019,0.552,65.687,8.722080231,4.646496659,5432.671932
"2704","MRT","Mauritania","Low",2020,0.539,64.532,8.051850319,4.754063344,5237.615912
"2705","MRT","Mauritania","Low",2021,0.538,64.364,8.051850319,4.754063344,5210.342944
"2706","MRT","Mauritania","Low",2022,0.54,64.691,8.051850319,4.754063344,5343.564069
"2707","MUS","Mauritius","High",1990,0.62,69.387,9.971670151,5.856750011,8174.476757
"2708","MUS","Mauritius","High",1991,0.627,70.099,10.10330677,5.900706005,8487.315781
"2709","MUS","Mauritius","High",1992,0.633,70.288,10.23494339,5.944661999,8909.856498
"2710","MUS","Mauritius","High",1993,0.636,70.271,10.36658001,5.988617992,9216.954344
"2711","MUS","Mauritius","High",1994,0.64,70.339,10.49821663,6.032573986,9415.180476
"2712","MUS","Mauritius","High",1995,0.644,70.526,10.62985325,6.07652998,9741.958532
"2713","MUS","Mauritius","High",1996,0.648,70.418,10.76148987,6.120485973,10081.35696
"2714","MUS","Mauritius","High",1997,0.654,70.645,10.96531963,6.164441967,10622.44025
"2715","MUS","Mauritius","High",1998,0.662,70.788,11.3348999,6.208397961,11143.29173
"2716","MUS","Mauritius","High",1999,0.67,71.365,11.70448017,6.252353954,11344.12607
"2717","MUS","Mauritius","High",2000,0.682,71.637,12.24652958,6.296309948,12147.79935
"2718","MUS","Mauritius","High",2001,0.692,71.887,12.63938999,6.49846996,12582.88275
"2719","MUS","Mauritius","High",2002,0.696,72.011,12.69091034,6.700629971,12699.47416
"2720","MUS","Mauritius","High",2003,0.704,72.28,12.92984009,6.902789983,13212.43611
"2721","MUS","Mauritius","High",2004,0.711,72.484,13.03042984,7.104949995,13761.0278
"2722","MUS","Mauritius","High",2005,0.719,72.675,13.35694027,7.307110006,13913.91416
"2723","MUS","Mauritius","High",2006,0.725,72.891,13.35130024,7.509270018,14674.57191
"2724","MUS","Mauritius","High",2007,0.732,73.079,13.39785957,7.711430029,15790.74561
"2725","MUS","Mauritius","High",2008,0.739,73.338,13.48742008,7.913590041,16373.20792
"2726","MUS","Mauritius","High",2009,0.746,73.633,13.72397041,8.115750053,16546.92266
"2727","MUS","Mauritius","High",2010,0.755,73.999,13.87753963,8.317910064,17522.67512
"2728","MUS","Mauritius","High",2011,0.764,74.241,14.31081963,8.520070076,18039.02721
"2729","MUS","Mauritius","High",2012,0.774,74.368,14.74615955,8.748864733,18629.23552
"2730","MUS","Mauritius","High",2013,0.779,74.712,14.66182995,8.977659391,19353.48581
"2731","MUS","Mauritius","High",2014,0.788,74.852,15.08734989,9.206454048,19939.28659
"2732","MUS","Mauritius","High",2015,0.791,74.975,14.78390026,9.435248706,20682.69268
"2733","MUS","Mauritius","High",2016,0.794,75.011,14.82262993,9.546608937,21204.2628
"2734","MUS","Mauritius","High",2017,0.797,74.881,14.7748003,9.657969169,22380.7368
"2735","MUS","Mauritius","High",2018,0.8,74.919,14.78962994,9.7693294,23333.6374
"2736","MUS","Mauritius","High",2019,0.806,75.118,14.91059017,9.880689632,24213.21981
"2737","MUS","Mauritius","High",2020,0.792,74.331,14.61009979,9.992049863,20596.60433
"2738","MUS","Mauritius","High",2021,0.79,73.555,14.61009979,9.992049863,21199.46345
"2739","MUS","Mauritius","High",2022,0.796,73.975,14.61009979,9.992049863,23251.62071
"2740","MEX","Mexico","High",1990,0.666,69.971,11.18052959,5.953360081,14735.41298
"2741","MEX","Mexico","High",1991,0.668,70.298,11.02836037,6.024422073,15114.65832
"2742","MEX","Mexico","High",1992,0.67,70.616,10.99157524,6.095484066,15356.6141
"2743","MEX","Mexico","High",1993,0.673,70.942,10.95479012,6.166546059,15574.05843
"2744","MEX","Mexico","High",1994,0.678,71.279,11.06476974,6.237608051,16021.08213
"2745","MEX","Mexico","High",1995,0.678,71.646,11.21502972,6.308670044,14534.79383
"2746","MEX","Mexico","High",1996,0.685,72.037,11.3673296,6.379732037,15302.01171
"2747","MEX","Mexico","High",1997,0.692,72.445,11.46714973,6.450794029,16204.28467
"2748","MEX","Mexico","High",1998,0.699,72.845,11.70351982,6.521856022,16755.68444
"2749","MEX","Mexico","High",1999,0.704,73.225,11.84465981,6.592918015,16998.5177
"2750","MEX","Mexico","High",2000,0.709,73.569,11.96185017,6.663980007,17562.61123
"2751","MEX","Mexico","High",2001,0.712,73.867,11.99468994,6.819949985,17273.12543
"2752","MEX","Mexico","High",2002,0.719,74.106,12.33232975,6.975919962,17028.0568
"2753","MEX","Mexico","High",2003,0.725,74.274,12.58868027,7.131889939,17014.12706
"2754","MEX","Mexico","High",2004,0.729,74.372,12.6633997,7.287859917,17467.55788
"2755","MEX","Mexico","High",2005,0.733,74.376,12.71755981,7.48514986,17507.35638
"2756","MEX","Mexico","High",2006,0.741,74.331,12.84585953,7.871600151,18146.75435
"2757","MEX","Mexico","High",2007,0.743,74.238,12.99110985,7.882470131,18290.88996
"2758","MEX","Mexico","High",2008,0.745,74.152,13.19239044,7.948890209,18319.66117
"2759","MEX","Mexico","High",2009,0.745,74.119,13.27560043,8.136670113,17090.62063
"2760","MEX","Mexico","High",2010,0.747,74.19,13.42037964,8.005069733,17819.56652
"2761","MEX","Mexico","High",2011,0.753,74.365,13.46401978,8.247494698,18134.34709
"2762","MEX","Mexico","High",2012,0.76,74.574,13.73157978,8.489919662,18472.18891
"2763","MEX","Mexico","High",2013,0.761,74.739,13.91250992,8.357230186,18297.60348
"2764","MEX","Mexico","High",2014,0.765,74.797,14.08321953,8.403470039,18671.64772
"2765","MEX","Mexico","High",2015,0.769,74.682,14.23423958,8.601650238,19044.73057
"2766","MEX","Mexico","High",2016,0.773,74.412,14.6759901,8.599900246,19305.80753
"2767","MEX","Mexico","High",2017,0.776,74.138,14.85268021,8.742489815,19512.28817
"2768","MEX","Mexico","High",2018,0.779,74.015,14.92304993,8.933190346,19726.18934
"2769","MEX","Mexico","High",2019,0.781,74.202,14.9456501,9.077120304,19471.08158
"2770","MEX","Mexico","High",2020,0.757,70.133,14.82310009,9.221050262,17721.21226
"2771","MEX","Mexico","High",2021,0.757,70.213,14.50529957,9.221050262,18582.11081
"2772","MEX","Mexico","High",2022,0.781,74.832,14.50529957,9.221050262,19138.00726
"2773","MDA","Moldova","High",1990,0.688,68.067,10.29488796,9.123799733,14067.23025
"2774","MDA","Moldova","High",1991,0.677,66.977,10.40025811,9.254623066,11579.7015
"2775","MDA","Moldova","High",1992,0.662,66.96,10.50670675,9.3854464,8134.997648
"2776","MDA","Moldova","High",1993,0.662,66.543,10.61424491,9.516269734,8062.764081
"2777","MDA","Moldova","High",1994,0.639,65.07,10.72288375,9.647093067,5591.631758
"2778","MDA","Moldova","High",1995,0.642,65.099,10.83263452,9.777916401,5569.29
"2779","MDA","Moldova","High",1996,0.639,64.241,10.94350862,9.877161688,5462.932438
"2780","MDA","Moldova","High",1997,0.646,65.172,11.05551753,9.976406976,5568.207085
"2781","MDA","Moldova","High",1998,0.646,65.505,11.16867288,10.07565226,5135.334622
"2782","MDA","Moldova","High",1999,0.647,65.561,11.28298639,10.17489755,5020.586462
"2783","MDA","Moldova","High",2000,0.655,66.417,11.39846992,10.27414284,5234.577163
"2784","MDA","Moldova","High",2001,0.662,66.787,11.32754993,10.37789928,5695.230344
"2785","MDA","Moldova","High",2002,0.671,66.938,11.54432964,10.48165571,6284.207721
"2786","MDA","Moldova","High",2003,0.681,67.419,11.73703957,10.58541215,6821.161266
"2787","MDA","Moldova","High",2004,0.691,67.861,11.93317032,10.68916859,7459.796973
"2788","MDA","Moldova","High",2005,0.698,68.169,11.99112988,10.79292502,8016.722202
"2789","MDA","Moldova","High",2006,0.706,68.479,12.17490959,11.03878267,8302.752908
"2790","MDA","Moldova","High",2007,0.711,68.947,12.14023018,11.28464031,8404.980127
"2791","MDA","Moldova","High",2008,0.718,69.394,12.06614971,11.38162994,9097.218074
"2792","MDA","Moldova","High",2009,0.713,69.573,11.92813015,11.47673988,8271.048497
"2793","MDA","Moldova","High",2010,0.716,69.357,11.84039974,11.4894104,9022.111316
"2794","MDA","Moldova","High",2011,0.719,69.192,11.84959984,11.55617046,9527.407817
"2795","MDA","Moldova","High",2012,0.722,69.143,11.84010029,11.70310974,9694.757944
"2796","MDA","Moldova","High",2013,0.726,69.099,11.86797047,11.69207954,10580.40618
"2797","MDA","Moldova","High",2014,0.749,69.031,14.09694004,11.76074028,11053.90484
"2798","MDA","Moldova","High",2015,0.749,69.24,14.06130028,11.76515007,10807.27897
"2799","MDA","Moldova","High",2016,0.755,69.917,14.07907009,11.79195658,11438.70712
"2800","MDA","Moldova","High",2017,0.764,70.516,14.29199028,11.8187631,12133.42925
"2801","MDA","Moldova","High",2018,0.767,70.492,14.38838005,11.84556961,12720.15346
"2802","MDA","Moldova","High",2019,0.773,70.935,14.47257042,11.82159042,13450.20058
"2803","MDA","Moldova","High",2020,0.765,70.166,14.53956985,11.8338152,12262.79264
"2804","MDA","Moldova","High",2021,0.767,68.846,14.76988029,11.8338152,13872.06309
"2805","MDA","Moldova","High",2022,0.763,68.621,14.90598011,11.8338152,12963.61829
"2806","MNG","Mongolia","High",1990,0.579,58.765,10.12985992,8.489093305,4551.658099
"2807","MNG","Mongolia","High",1991,0.575,59.237,9.677269936,8.515587225,4357.159185
"2808","MNG","Mongolia","High",1992,0.564,59.641,8.751159668,8.542081144,3964.611052
"2809","MNG","Mongolia","High",1993,0.55,60.038,7.619840145,8.568575063,3641.462652
"2810","MNG","Mongolia","High",1994,0.553,60.405,7.526760101,8.595068983,3789.919078
"2811","MNG","Mongolia","High",1995,0.558,60.612,7.490560055,8.621562902,4086.943169
"2812","MNG","Mongolia","High",1996,0.561,60.305,7.820310116,8.705460313,4127.745414
"2813","MNG","Mongolia","High",1997,0.569,60.815,8.067250252,8.789357724,4243.431048
"2814","MNG","Mongolia","High",1998,0.579,61.765,8.431200027,8.873255135,4392.191472
"2815","MNG","Mongolia","High",1999,0.587,62.529,8.68225956,8.957152546,4464.577078
"2816","MNG","Mongolia","High",2000,0.595,62.882,9.16119957,9.041049957,4469.021128
"2817","MNG","Mongolia","High",2001,0.606,63.279,9.925230026,9.14112196,4518.701182
"2818","MNG","Mongolia","High",2002,0.615,63.518,10.35706997,9.241193962,4737.96457
"2819","MNG","Mongolia","High",2003,0.629,64.208,11.13086987,9.341265965,4988.770144
"2820","MNG","Mongolia","High",2004,0.646,64.796,11.79345989,9.441337967,5658.09353
"2821","MNG","Mongolia","High",2005,0.658,64.879,12.69904041,9.541409969,5818.412056
"2822","MNG","Mongolia","High",2006,0.669,65.513,12.9962101,9.641481972,6311.692741
"2823","MNG","Mongolia","High",2007,0.68,65.97,13.37289333,9.741553974,6819.79528
"2824","MNG","Mongolia","High",2008,0.69,66.382,13.74957657,9.841625977,7288.647051
"2825","MNG","Mongolia","High",2009,0.694,66.766,14.1262598,9.941697979,7020.253481
"2826","MNG","Mongolia","High",2010,0.7,67.182,14.44752979,10.04176998,7001.737024
"2827","MNG","Mongolia","High",2011,0.71,67.439,14.45449532,10.14955497,8058.269315
"2828","MNG","Mongolia","High",2012,0.72,68.111,14.46146086,10.25733995,8926.807936
"2829","MNG","Mongolia","High",2013,0.73,68.585,14.46842639,10.36512494,10031.4993
